Codigo;Data;Cota;Vazao
46470000;01/07/2014;;
46470000;02/07/2014;;
46470000;03/07/2014;;
46470000;04/07/2014;;
46470000;05/07/2014;;
46470000;06/07/2014;;
46470000;07/07/2014;;
46470000;08/07/2014;;
46470000;09/07/2014;;
46470000;10/07/2014;;
46470000;11/07/2014;;
46470000;12/07/2014;;
46470000;13/07/2014;;
46470000;14/07/2014;;
46470000;15/07/2014;;
46470000;16/07/2014;;
46470000;17/07/2014;;
46470000;18/07/2014;144;0,5926
46470000;19/07/2014;145;0,6391
46470000;20/07/2014;146;0,6878
46470000;21/07/2014;145,5;0,6632
46470000;22/07/2014;145,5;0,6632
46470000;23/07/2014;144,5;0,6156
46470000;24/07/2014;144,5;0,6156
46470000;25/07/2014;144,5;0,6156
46470000;26/07/2014;144,5;0,6156
46470000;27/07/2014;144,5;0,6156
46470000;28/07/2014;144,5;0,6156
46470000;29/07/2014;144,5;0,6156
46470000;30/07/2014;144,5;0,6156
46470000;31/07/2014;144;0,5926
46470000;01/08/2014;144;0,5926
46470000;02/08/2014;144,5;0,6156
46470000;03/08/2014;144;0,5926
46470000;04/08/2014;144;0,5926
46470000;05/08/2014;144;0,5926
46470000;06/08/2014;144;0,5926
46470000;07/08/2014;144;0,5926
46470000;08/08/2014;144;0,5926
46470000;09/08/2014;144;0,5926
46470000;10/08/2014;144;0,5926
46470000;11/08/2014;144;0,5926
46470000;12/08/2014;144;0,5926
46470000;13/08/2014;144;0,5926
46470000;14/08/2014;143,5;0,5702
46470000;15/08/2014;143,5;0,5702
46470000;16/08/2014;143,5;0,5702
46470000;17/08/2014;144;0,5926
46470000;18/08/2014;144;0,5926
46470000;19/08/2014;143,5;0,5702
46470000;20/08/2014;144;0,5926
46470000;21/08/2014;144;0,5926
46470000;22/08/2014;143,5;0,5702
46470000;23/08/2014;143,5;0,5702
46470000;24/08/2014;143,5;0,5702
46470000;25/08/2014;143,5;0,5702
46470000;26/08/2014;143,5;0,5702
46470000;27/08/2014;143,5;0,5702
46470000;28/08/2014;143,5;0,5702
46470000;29/08/2014;143,5;0,5702
46470000;30/08/2014;143,5;0,5702
46470000;31/08/2014;143,5;0,5702
46470000;01/09/2014;143,5;0,5702
46470000;02/09/2014;143,5;0,5702
46470000;03/09/2014;144;0,5926
46470000;04/09/2014;144;0,5926
46470000;05/09/2014;144;0,5926
46470000;06/09/2014;143,5;0,5702
46470000;07/09/2014;143,5;0,5702
46470000;08/09/2014;143,5;0,5702
46470000;09/09/2014;143,5;0,5702
46470000;10/09/2014;143,5;0,5702
46470000;11/09/2014;143,5;0,5702
46470000;12/09/2014;143;0,5483
46470000;13/09/2014;142,5;0,527
46470000;14/09/2014;142,5;0,527
46470000;15/09/2014;142,5;0,527
46470000;16/09/2014;142;0,5062
46470000;17/09/2014;142;0,5062
46470000;18/09/2014;142;0,5062
46470000;19/09/2014;142;0,5062
46470000;20/09/2014;142;0,5062
46470000;21/09/2014;142;0,5062
46470000;22/09/2014;142;0,5062
46470000;23/09/2014;142;0,5062
46470000;24/09/2014;142;0,5062
46470000;25/09/2014;142;0,5062
46470000;26/09/2014;142;0,5062
46470000;27/09/2014;141,5;0,486
46470000;28/09/2014;141,5;0,486
46470000;29/09/2014;141,5;0,486
46470000;30/09/2014;141,5;0,486
46470000;01/10/2014;141,5;0,486
46470000;02/10/2014;141,5;0,486
46470000;03/10/2014;144,5;0,6156
46470000;04/10/2014;144;0,5926
46470000;05/10/2014;144;0,5926
46470000;06/10/2014;144;0,5926
46470000;07/10/2014;143;0,5483
46470000;08/10/2014;143;0,5483
46470000;09/10/2014;142,5;0,527
46470000;10/10/2014;142,5;0,527
46470000;11/10/2014;143;0,5483
46470000;12/10/2014;143;0,5483
46470000;13/10/2014;142,5;0,527
46470000;14/10/2014;142;0,5062
46470000;15/10/2014;142;0,5062
46470000;16/10/2014;141;0,4662
46470000;17/10/2014;141;0,4662
46470000;18/10/2014;141;0,4662
46470000;19/10/2014;140,5;0,447
46470000;20/10/2014;140,5;0,447
46470000;21/10/2014;140,5;0,447
46470000;22/10/2014;140,5;0,447
46470000;23/10/2014;140,5;0,447
46470000;24/10/2014;140,5;0,447
46470000;25/10/2014;141;0,4662
46470000;26/10/2014;141;0,4662
46470000;27/10/2014;141;0,4662
46470000;28/10/2014;141;0,4662
46470000;29/10/2014;141,5;0,486
46470000;30/10/2014;141,5;0,486
46470000;31/10/2014;141,5;0,486
46470000;01/11/2014;141,5;0,486
46470000;02/11/2014;141,5;0,486
46470000;03/11/2014;141,5;0,486
46470000;04/11/2014;141,5;0,486
46470000;05/11/2014;141,5;0,486
46470000;06/11/2014;141,5;0,486
46470000;07/11/2014;141;0,4662
46470000;08/11/2014;140,5;0,447
46470000;09/11/2014;140;0,4283
46470000;10/11/2014;140;0,4283
46470000;11/11/2014;140;0,4283
46470000;12/11/2014;143,5;0,5702
46470000;13/11/2014;145;0,6391
46470000;14/11/2014;146;0,6878
46470000;15/11/2014;147;0,7389
46470000;16/11/2014;147;0,7389
46470000;17/11/2014;148;0,7923
46470000;18/11/2014;148;0,7923
46470000;19/11/2014;148;0,7923
46470000;20/11/2014;148;0,7923
46470000;21/11/2014;148;0,7923
46470000;22/11/2014;148;0,7923
46470000;23/11/2014;147;0,7389
46470000;24/11/2014;147;0,7389
46470000;25/11/2014;146;0,6878
46470000;26/11/2014;146;0,6878
46470000;27/11/2014;145,5;0,6632
46470000;28/11/2014;145;0,6391
46470000;29/11/2014;145;0,6391
46470000;30/11/2014;143,5;0,5702
46470000;01/12/2014;141;0,4662
46470000;02/12/2014;141;0,4662
46470000;03/12/2014;141;0,4662
46470000;04/12/2014;142;0,5062
46470000;05/12/2014;142;0,5062
46470000;06/12/2014;143;0,5483
46470000;07/12/2014;146;0,6878
46470000;08/12/2014;148;0,7923
46470000;09/12/2014;147,5;0,7653
46470000;10/12/2014;145,5;0,6632
46470000;11/12/2014;144;0,5926
46470000;12/12/2014;144;0,5926
46470000;13/12/2014;145;0,6391
46470000;14/12/2014;148;0,7923
46470000;15/12/2014;148;0,7923
46470000;16/12/2014;150;0,9063
46470000;17/12/2014;150;0,9063
46470000;18/12/2014;153;1,0961
46470000;19/12/2014;153;1,0961
