Codigo;Data;Cota;Vazao
45120000;17/07/2015;327;26,5797
45120000;18/07/2015;327;26,5797
45120000;19/07/2015;327;26,5797
45120000;20/07/2015;327;26,5797
45120000;21/07/2015;327;26,5797
45120000;22/07/2015;326,5;26,2628
45120000;23/07/2015;326;25,948
45120000;24/07/2015;326;25,948
45120000;25/07/2015;326;25,948
45120000;26/07/2015;326,5;26,2628
45120000;27/07/2015;327;26,5797
45120000;28/07/2015;327;26,5797
45120000;29/07/2015;327;26,5797
45120000;30/07/2015;327;26,5797
45120000;31/07/2015;327;26,5797
45120000;01/08/2015;327,5;26,8987
45120000;02/08/2015;326,5;26,2628
45120000;03/08/2015;327;26,5797
45120000;04/08/2015;327;26,5797
45120000;05/08/2015;326;25,948
45120000;06/08/2015;327;26,5797
45120000;07/08/2015;327;26,5797
45120000;08/08/2015;326,5;26,2628
45120000;09/08/2015;327;26,5797
45120000;10/08/2015;327,5;26,8987
45120000;11/08/2015;327,5;26,8987
45120000;12/08/2015;327;26,5797
45120000;13/08/2015;327;26,5797
45120000;14/08/2015;327;26,5797
45120000;15/08/2015;326,5;26,2628
45120000;16/08/2015;326,5;26,2628
45120000;17/08/2015;326,5;26,2628
45120000;18/08/2015;326,5;26,2628
45120000;19/08/2015;327;26,5797
45120000;20/08/2015;327,5;26,8987
45120000;21/08/2015;327,5;26,8987
45120000;22/08/2015;327,5;26,8987
45120000;23/08/2015;327;26,5797
45120000;24/08/2015;327,5;26,8987
45120000;25/08/2015;326,5;26,2628
45120000;26/08/2015;326,5;26,2628
45120000;27/08/2015;326,5;26,2628
45120000;28/08/2015;326,5;26,2628
45120000;29/08/2015;326,5;26,2628
45120000;30/08/2015;326,5;26,2628
45120000;31/08/2015;326,5;26,2628
45120000;01/09/2015;321;22,9131
45120000;02/09/2015;321;22,9131
45120000;03/09/2015;321;22,9131
45120000;04/09/2015;321;22,9131
45120000;05/09/2015;321;22,9131
45120000;06/09/2015;321;22,9131
45120000;07/09/2015;321;22,9131
45120000;08/09/2015;321;22,9131
45120000;09/09/2015;321;22,9131
45120000;10/09/2015;321;22,9131
45120000;11/09/2015;321;22,9131
45120000;12/09/2015;321;22,9131
45120000;13/09/2015;321;22,9131
45120000;14/09/2015;321;22,9131
45120000;15/09/2015;320;22,3308
45120000;16/09/2015;320;22,3308
45120000;17/09/2015;320;22,3308
45120000;18/09/2015;320;22,3308
45120000;19/09/2015;320;22,3308
45120000;20/09/2015;321;22,9131
45120000;21/09/2015;321;22,9131
45120000;22/09/2015;321;22,9131
45120000;23/09/2015;320;22,3308
45120000;24/09/2015;320;22,3308
45120000;25/09/2015;320;22,3308
45120000;26/09/2015;320;22,3308
45120000;27/09/2015;320;22,3308
45120000;28/09/2015;320;22,3308
45120000;29/09/2015;320;22,3308
45120000;30/09/2015;320;22,3308
45120000;01/10/2015;319,5;22,0427
45120000;02/10/2015;320;22,3308
45120000;03/10/2015;320;22,3308
45120000;04/10/2015;320;22,3308
45120000;05/10/2015;320;22,3308
45120000;06/10/2015;321;22,9131
45120000;07/10/2015;321;22,9131
45120000;08/10/2015;320,5;22,6209
45120000;09/10/2015;321;22,9131
45120000;10/10/2015;322;23,5036
45120000;11/10/2015;321,5;23,2074
45120000;12/10/2015;320;22,3308
45120000;13/10/2015;321;22,9131
45120000;14/10/2015;321,5;23,2074
45120000;15/10/2015;322;23,5036
45120000;16/10/2015;322;23,5036
45120000;17/10/2015;322;23,5036
45120000;18/10/2015;323;24,1024
45120000;19/10/2015;323;24,1024
45120000;20/10/2015;324;24,7093
45120000;21/10/2015;324;24,7093
45120000;22/10/2015;324;24,7093
45120000;23/10/2015;325;25,3245
45120000;24/10/2015;325;25,3245
45120000;25/10/2015;326;25,948
45120000;26/10/2015;327;26,5797
45120000;27/10/2015;328;27,2198
45120000;28/10/2015;328;27,2198
45120000;29/10/2015;328;27,2198
45120000;30/10/2015;329;27,8681
45120000;31/10/2015;330;28,5248
45120000;01/11/2015;330;28,5248
45120000;02/11/2015;331;29,1899
45120000;03/11/2015;331;29,1899
45120000;04/11/2015;331;29,1899
45120000;05/11/2015;330;28,5248
45120000;06/11/2015;329,5;28,1954
45120000;07/11/2015;329;27,8681
45120000;08/11/2015;326,5;26,2628
45120000;09/11/2015;325;25,3245
45120000;10/11/2015;323,5;24,4048
45120000;11/11/2015;321,5;23,2074
45120000;12/11/2015;320,5;22,6209
45120000;13/11/2015;320;22,3308
45120000;14/11/2015;320;22,3308
45120000;15/11/2015;320;22,3308
45120000;16/11/2015;320;22,3308
