Codigo;Data;Cota;Vazao
45765000;03/03/2015;350,5;38,4391
45765000;04/03/2015;348;37,5711
45765000;05/03/2015;344,5;36,3766
45765000;06/03/2015;343,5;36,0398
45765000;07/03/2015;344,5;36,3766
45765000;08/03/2015;344,5;36,3766
45765000;09/03/2015;341,5;35,372
45765000;10/03/2015;340,5;35,041
45765000;11/03/2015;341,5;35,372
45765000;12/03/2015;340;34,8762
45765000;13/03/2015;341,5;35,372
45765000;14/03/2015;340,5;35,041
45765000;15/03/2015;341;35,2062
45765000;16/03/2015;342;35,5382
45765000;17/03/2015;341,5;35,372
45765000;18/03/2015;334,5;33,0957
45765000;19/03/2015;334;32,9367
45765000;20/03/2015;338;34,222
45765000;21/03/2015;341;35,2062
45765000;22/03/2015;340;34,8762
45765000;23/03/2015;369;45,2535
45765000;24/03/2015;369,5;45,4474
45765000;25/03/2015;368,5;45,0601
45765000;26/03/2015;363,5;43,1548
45765000;27/03/2015;358,5;41,3006
45765000;28/03/2015;352,5;39,1425
45765000;29/03/2015;350;38,2645
45765000;30/03/2015;350;38,2645
45765000;31/03/2015;347;37,2274
45765000;01/04/2015;343,5;36,0398
45765000;02/04/2015;342;35,5382
45765000;03/04/2015;341;35,2062
45765000;04/04/2015;340;34,8762
45765000;05/04/2015;342;35,5382
45765000;06/04/2015;341;35,2062
45765000;07/04/2015;340;34,8762
45765000;08/04/2015;346;36,8856
45765000;09/04/2015;343,5;36,0398
45765000;10/04/2015;344;36,208
45765000;11/04/2015;339;34,5481
45765000;12/04/2015;339,5;34,7119
45765000;13/04/2015;343,5;36,0398
45765000;14/04/2015;341,5;35,372
45765000;15/04/2015;347;37,2274
45765000;16/04/2015;348;37,5711
45765000;17/04/2015;349;37,9168
45765000;18/04/2015;353;39,3195
45765000;19/04/2015;356,5;40,5732
45765000;20/04/2015;355,5;40,2125
45765000;21/04/2015;349,5;38,0904
45765000;22/04/2015;345,5;36,7155
45765000;23/04/2015;346;36,8856
45765000;24/04/2015;349,5;38,0904
45765000;25/04/2015;350,5;38,4391
45765000;26/04/2015;352;38,9659
45765000;27/04/2015;354;39,6752
45765000;28/04/2015;351;38,6142
45765000;29/04/2015;352;38,9659
45765000;30/04/2015;352;38,9659
45765000;01/05/2015;409;62,4494
45765000;02/05/2015;432;73,9474
45765000;03/05/2015;414,5;65,0888
45765000;04/05/2015;402;59,1884
45765000;05/05/2015;391,5;54,5001
45765000;06/05/2015;386,5;52,352
45765000;07/05/2015;381,5;50,2577
45765000;08/05/2015;373;46,8192
45765000;09/05/2015;369,5;45,4474
45765000;10/05/2015;365;43,721
45765000;11/05/2015;355,5;40,2125
45765000;12/05/2015;353;39,3195
45765000;13/05/2015;351,5;38,7898
45765000;14/05/2015;350;38,2645
45765000;15/05/2015;346;36,8856
45765000;16/05/2015;346,5;37,0562
45765000;17/05/2015;346;36,8856
45765000;18/05/2015;345;36,5458
45765000;19/05/2015;344;36,208
45765000;20/05/2015;343;35,8721
45765000;21/05/2015;343;35,8721
45765000;22/05/2015;341;35,2062
45765000;23/05/2015;341;35,2062
45765000;24/05/2015;340;34,8762
45765000;25/05/2015;340;34,8762
45765000;26/05/2015;340;34,8762
45765000;27/05/2015;339,5;34,7119
45765000;28/05/2015;339;34,5481
45765000;29/05/2015;339;34,5481
45765000;30/05/2015;339;34,5481
45765000;31/05/2015;339;34,5481
45765000;01/06/2015;339;34,5481
45765000;02/06/2015;337;33,8978
45765000;03/06/2015;336;33,5755
45765000;04/06/2015;336;33,5755
45765000;05/06/2015;336;33,5755
45765000;06/06/2015;336;33,5755
45765000;07/06/2015;336;33,5755
45765000;08/06/2015;336;33,5755
45765000;09/06/2015;335;33,2552
45765000;10/06/2015;335;33,2552
45765000;11/06/2015;334;32,9367
45765000;12/06/2015;334;32,9367
45765000;13/06/2015;333;32,6202
45765000;14/06/2015;333;32,6202
45765000;15/06/2015;334;32,9367
45765000;16/06/2015;334;32,9367
45765000;17/06/2015;334;32,9367
45765000;18/06/2015;334;32,9367
45765000;19/06/2015;333;32,6202
45765000;20/06/2015;333;32,6202
45765000;21/06/2015;332;32,3056
45765000;22/06/2015;332;32,3056
45765000;23/06/2015;333;32,6202
45765000;24/06/2015;333;32,6202
45765000;25/06/2015;333;32,6202
45765000;26/06/2015;333;32,6202
45765000;27/06/2015;333;32,6202
45765000;28/06/2015;333;32,6202
45765000;29/06/2015;333;32,6202
45765000;30/06/2015;333;32,6202
45765000;01/07/2015;334;32,9367
45765000;02/07/2015;334;32,9367
45765000;03/07/2015;334;32,9367
45765000;04/07/2015;334;32,9367
45765000;05/07/2015;333;32,6202
45765000;06/07/2015;333;32,6202
45765000;07/07/2015;333;32,6202
45765000;08/07/2015;333;32,6202
45765000;09/07/2015;333;32,6202
45765000;10/07/2015;333;32,6202
45765000;11/07/2015;333;32,6202
45765000;12/07/2015;332;32,3056
45765000;13/07/2015;332;32,3056
45765000;14/07/2015;332;32,3056
45765000;15/07/2015;332;32,3056
45765000;16/07/2015;332;32,3056
45765000;17/07/2015;332;32,3056
45765000;18/07/2015;332;32,3056
45765000;19/07/2015;331;31,9929
45765000;20/07/2015;331;31,9929
45765000;21/07/2015;331;31,9929
45765000;22/07/2015;331;31,9929
45765000;23/07/2015;331;31,9929
45765000;24/07/2015;331;31,9929
45765000;25/07/2015;330;31,6821
45765000;26/07/2015;330;31,6821
45765000;27/07/2015;330;31,6821
45765000;28/07/2015;330;31,6821
45765000;29/07/2015;330;31,6821
45765000;30/07/2015;330;31,6821
45765000;31/07/2015;330;31,6821
45765000;01/08/2015;330;31,6821
45765000;02/08/2015;330;31,6821
45765000;03/08/2015;330;31,6821
45765000;04/08/2015;330;31,6821
45765000;05/08/2015;330;31,6821
45765000;06/08/2015;330;31,6821
45765000;07/08/2015;330;31,6821
45765000;08/08/2015;330;31,6821
45765000;09/08/2015;330;31,6821
45765000;10/08/2015;330;31,6821
45765000;11/08/2015;330;31,6821
45765000;12/08/2015;329;31,3732
45765000;13/08/2015;329;31,3732
45765000;14/08/2015;329;31,3732
45765000;15/08/2015;329;31,3732
45765000;16/08/2015;329,5;31,5274
45765000;17/08/2015;330;31,6821
45765000;18/08/2015;329,5;31,5274
45765000;19/08/2015;330;31,6821
45765000;20/08/2015;330;31,6821
45765000;21/08/2015;329;31,3732
45765000;22/08/2015;329;31,3732
45765000;23/08/2015;329;31,3732
45765000;24/08/2015;329;31,3732
45765000;25/08/2015;328,5;31,2194
45765000;26/08/2015;328;31,0662
45765000;27/08/2015;327;30,761
45765000;28/08/2015;327;30,761
45765000;29/08/2015;327;30,761
45765000;30/08/2015;326,5;30,6092
45765000;31/08/2015;326;30,4578
45765000;01/09/2015;326;30,4578
45765000;02/09/2015;326;30,4578
45765000;03/09/2015;326;30,4578
45765000;04/09/2015;326;30,4578
45765000;05/09/2015;326;30,4578
45765000;06/09/2015;325,5;30,3069
45765000;07/09/2015;325;30,1564
45765000;08/09/2015;325;30,1564
45765000;09/09/2015;325;30,1564
45765000;10/09/2015;325;30,1564
45765000;11/09/2015;325;30,1564
45765000;12/09/2015;325;30,1564
45765000;13/09/2015;325;30,1564
45765000;14/09/2015;325;30,1564
45765000;15/09/2015;325;30,1564
45765000;16/09/2015;325;30,1564
45765000;17/09/2015;325;30,1564
45765000;18/09/2015;325;30,1564
45765000;19/09/2015;325;30,1564
45765000;20/09/2015;324,5;30,0064
45765000;21/09/2015;324;29,8569
45765000;22/09/2015;324;29,8569
45765000;23/09/2015;324;29,8569
45765000;24/09/2015;324;29,8569
45765000;25/09/2015;324;29,8569
45765000;26/09/2015;324;29,8569
45765000;27/09/2015;324;29,8569
45765000;28/09/2015;324;29,8569
45765000;29/09/2015;324;29,8569
45765000;30/09/2015;324;29,8569
45765000;01/10/2015;324;29,8569
45765000;02/10/2015;324;29,8569
45765000;03/10/2015;324;29,8569
45765000;04/10/2015;324;29,8569
45765000;05/10/2015;323,5;29,7078
45765000;06/10/2015;323;29,5593
45765000;07/10/2015;323,5;29,7078
45765000;08/10/2015;325;30,1564
45765000;09/10/2015;324;29,8569
45765000;10/10/2015;324;29,8569
45765000;11/10/2015;323;29,5593
45765000;12/10/2015;323;29,5593
45765000;13/10/2015;323;29,5593
45765000;14/10/2015;322,5;29,4111
45765000;15/10/2015;322;29,2635
45765000;16/10/2015;322;29,2635
45765000;17/10/2015;322;29,2635
45765000;18/10/2015;322;29,2635
45765000;19/10/2015;322;29,2635
45765000;20/10/2015;322;29,2635
45765000;21/10/2015;321;28,9696
45765000;22/10/2015;321;28,9696
45765000;23/10/2015;322;29,2635
45765000;24/10/2015;322,5;29,4111
45765000;25/10/2015;323;29,5593
45765000;26/10/2015;324;29,8569
45765000;27/10/2015;324;29,8569
45765000;28/10/2015;324;29,8569
45765000;29/10/2015;324;29,8569
45765000;30/10/2015;324;29,8569
45765000;31/10/2015;324;29,8569
45765000;01/11/2015;325;30,1564
45765000;02/11/2015;325;30,1564
45765000;03/11/2015;326;30,4578
45765000;04/11/2015;326;30,4578
45765000;05/11/2015;325;30,1564
45765000;06/11/2015;324;29,8569
45765000;07/11/2015;324;29,8569
45765000;08/11/2015;324;29,8569
45765000;09/11/2015;324;29,8569
45765000;10/11/2015;322;29,2635
45765000;11/11/2015;322;29,2635
45765000;12/11/2015;320;28,6775
45765000;13/11/2015;320;28,6775
45765000;14/11/2015;322;29,2635
45765000;15/11/2015;322;29,2635
45765000;16/11/2015;323;29,5593
45765000;17/11/2015;325;30,1564
45765000;18/11/2015;328;31,0662
45765000;19/11/2015;330;31,6821
45765000;20/11/2015;332,5;32,4627
45765000;21/11/2015;336;33,5755
45765000;22/11/2015;336;33,5755
45765000;23/11/2015;340;34,8762
45765000;24/11/2015;342;35,5382
45765000;25/11/2015;343;35,8721
45765000;26/11/2015;342;35,5382
45765000;27/11/2015;342;35,5382
45765000;28/11/2015;339,5;34,7119
45765000;29/11/2015;337,5;34,0597
45765000;30/11/2015;335,5;33,4151
45765000;01/12/2015;334;32,9367
45765000;02/12/2015;334,5;33,0957
45765000;03/12/2015;335;33,2552
45765000;04/12/2015;334;32,9367
45765000;05/12/2015;331,5;32,149
45765000;06/12/2015;337;33,8978
45765000;07/12/2015;333;32,6202
45765000;08/12/2015;333,5;32,7782
45765000;09/12/2015;334;32,9367
45765000;10/12/2015;332;32,3056
45765000;11/12/2015;332,5;32,4627
45765000;12/12/2015;329;31,3732
45765000;13/12/2015;331;31,9929
45765000;14/12/2015;331;31,9929
45765000;15/12/2015;325;30,1564
45765000;16/12/2015;323;29,5593
45765000;17/12/2015;323;29,5593
45765000;18/12/2015;324;29,8569
45765000;19/12/2015;323;29,5593
45765000;20/12/2015;324;29,8569
45765000;21/12/2015;324,5;30,0064
45765000;22/12/2015;328;31,0662
45765000;23/12/2015;326,5;30,6092
45765000;24/12/2015;324,5;30,0064
45765000;25/12/2015;324;29,8569
45765000;26/12/2015;323;29,5593
45765000;27/12/2015;324;29,8569
45765000;28/12/2015;327,5;30,9134
45765000;29/12/2015;329,5;31,5274
45765000;30/12/2015;333;32,6202
45765000;31/12/2015;334,5;33,0957
45765000;01/01/2016;337,5;34,0597
45765000;02/01/2016;340;34,8762
45765000;03/01/2016;341,5;35,372
45765000;04/01/2016;342;35,5382
45765000;05/01/2016;344;36,208
45765000;06/01/2016;356,5;40,5732
45765000;07/01/2016;376;48,0154
45765000;08/01/2016;369,5;45,4474
45765000;09/01/2016;364;43,343
45765000;10/01/2016;360,5;42,0362
45765000;11/01/2016;359,5;41,6674
45765000;12/01/2016;356,5;40,5732
45765000;13/01/2016;359,5;41,6674
45765000;14/01/2016;361,5;42,407
45765000;15/01/2016;359,5;41,6674
45765000;16/01/2016;358,5;41,3006
45765000;17/01/2016;366;44,101
45765000;18/01/2016;386;52,1402
45765000;19/01/2016;384,5;51,5079
45765000;20/01/2016;400,5;58,5038
45765000;21/01/2016;410;62,9242
45765000;22/01/2016;410;62,9242
45765000;23/01/2016;412,5;64,1211
45765000;24/01/2016;431,5;73,6845
45765000;25/01/2016;410,5;63,1625
45765000;26/01/2016;405;60,5726
45765000;27/01/2016;433,5;74,7398
45765000;28/01/2016;449;83,2402
45765000;29/01/2016;422,5;69,0508
45765000;30/01/2016;412,5;64,1211
45765000;31/01/2016;404;60,109
45765000;01/02/2016;372,5;46,6217
45765000;02/02/2016;366;44,101
45765000;03/02/2016;358,5;41,3006
45765000;04/02/2016;357,5;40,9359
45765000;05/02/2016;358;41,118
45765000;06/02/2016;353;39,3195
45765000;07/02/2016;352;38,9659
45765000;08/02/2016;350,5;38,4391
45765000;09/02/2016;348;37,5711
45765000;10/02/2016;344,5;36,3766
45765000;11/02/2016;342,5;35,7049
45765000;12/02/2016;340,5;35,041
45765000;13/02/2016;339;34,5481
45765000;14/02/2016;340,5;35,041
45765000;15/02/2016;344,5;36,3766
45765000;16/02/2016;343;35,8721
45765000;17/02/2016;340,5;35,041
45765000;18/02/2016;337,5;34,0597
45765000;19/02/2016;335,5;33,4151
45765000;20/02/2016;334;32,9367
45765000;21/02/2016;333;32,6202
45765000;22/02/2016;332,5;32,4627
45765000;23/02/2016;331,5;32,149
45765000;24/02/2016;331;31,9929
45765000;25/02/2016;331;31,9929
45765000;26/02/2016;330;31,6821
45765000;27/02/2016;330;31,6821
45765000;28/02/2016;329;31,3732
45765000;29/02/2016;329;31,3732
45765000;01/03/2016;328,5;31,2194
45765000;02/03/2016;328;31,0662
45765000;03/03/2016;327;30,761
45765000;04/03/2016;327;30,761
45765000;05/03/2016;326;30,4578
45765000;06/03/2016;326;30,4578
45765000;07/03/2016;335;33,2552
45765000;08/03/2016;352,5;39,1425
45765000;09/03/2016;372,5;46,6217
45765000;10/03/2016;363,5;43,1548
45765000;11/03/2016;361,5;42,407
45765000;12/03/2016;370,5;45,8367
45765000;13/03/2016;367,5;44,6749
45765000;14/03/2016;357;40,7543
45765000;15/03/2016;352,5;39,1425
45765000;16/03/2016;350;38,2645
45765000;17/03/2016;348;37,5711
45765000;18/03/2016;345;36,5458
45765000;19/03/2016;340;34,8762
45765000;20/03/2016;336,5;33,7364
45765000;21/03/2016;333,5;32,7782
45765000;22/03/2016;332;32,3056
45765000;23/03/2016;330,5;31,8373
45765000;24/03/2016;329;31,3732
45765000;25/03/2016;329,5;31,5274
45765000;26/03/2016;330;31,6821
45765000;27/03/2016;330;31,6821
45765000;28/03/2016;330,5;31,8373
45765000;29/03/2016;329;31,3732
45765000;30/03/2016;328;31,0662
45765000;31/03/2016;328;31,0662
45765000;01/04/2016;327;30,761
45765000;02/04/2016;327;30,761
45765000;03/04/2016;327;30,761
45765000;04/04/2016;327,5;30,9134
45765000;05/04/2016;327;30,761
45765000;06/04/2016;327;30,761
45765000;07/04/2016;326;30,4578
45765000;08/04/2016;326;30,4578
45765000;09/04/2016;326;30,4578
45765000;10/04/2016;329,5;31,5274
45765000;11/04/2016;332;32,3056
45765000;12/04/2016;331,5;32,149
45765000;13/04/2016;329,5;31,5274
45765000;14/04/2016;328;31,0662
45765000;15/04/2016;327;30,761
45765000;16/04/2016;326;30,4578
45765000;17/04/2016;326;30,4578
45765000;18/04/2016;325;30,1564
45765000;19/04/2016;324;29,8569
45765000;20/04/2016;324;29,8569
45765000;21/04/2016;324;29,8569
45765000;22/04/2016;324;29,8569
45765000;23/04/2016;324;29,8569
45765000;24/04/2016;324;29,8569
45765000;25/04/2016;324;29,8569
45765000;26/04/2016;324;29,8569
45765000;27/04/2016;324;29,8569
45765000;28/04/2016;325;30,1564
45765000;29/04/2016;325;30,1564
45765000;30/04/2016;325;30,1564
45765000;01/05/2016;326;30,4578
45765000;02/05/2016;326;30,4578
45765000;03/05/2016;325,5;30,3069
45765000;04/05/2016;325,5;30,3069
45765000;05/05/2016;326;30,4578
45765000;06/05/2016;324;29,8569
45765000;07/05/2016;323;29,5593
45765000;08/05/2016;323;29,5593
45765000;09/05/2016;322,5;29,4111
45765000;10/05/2016;322;29,2635
45765000;11/05/2016;322;29,2635
45765000;12/05/2016;323;29,5593
45765000;13/05/2016;324;29,8569
45765000;14/05/2016;322;29,2635
45765000;15/05/2016;322;29,2635
45765000;16/05/2016;322;29,2635
45765000;17/05/2016;322;29,2635
45765000;18/05/2016;322;29,2635
45765000;19/05/2016;323,5;29,7078
45765000;20/05/2016;323;29,5593
45765000;21/05/2016;323,5;29,7078
45765000;22/05/2016;323,5;29,7078
45765000;23/05/2016;323;29,5593
45765000;24/05/2016;323;29,5593
45765000;25/05/2016;322,5;29,4111
45765000;26/05/2016;322,5;29,4111
45765000;27/05/2016;323;29,5593
45765000;28/05/2016;323,5;29,7078
45765000;29/05/2016;323;29,5593
45765000;30/05/2016;323;29,5593
45765000;31/05/2016;324;29,8569
45765000;01/06/2016;323;29,5593
45765000;02/06/2016;323;29,5593
45765000;03/06/2016;323;29,5593
45765000;04/06/2016;323;29,5593
45765000;05/06/2016;323;29,5593
45765000;06/06/2016;323;29,5593
45765000;07/06/2016;323;29,5593
45765000;08/06/2016;323;29,5593
45765000;09/06/2016;323;29,5593
45765000;10/06/2016;323;29,5593
45765000;11/06/2016;325,5;30,3069
45765000;12/06/2016;328;31,0662
45765000;13/06/2016;326,5;30,6092
45765000;14/06/2016;326;30,4578
45765000;15/06/2016;326;30,4578
45765000;16/06/2016;327;30,761
45765000;17/06/2016;327,5;30,9134
45765000;18/06/2016;326,5;30,6092
45765000;19/06/2016;326;30,4578
45765000;20/06/2016;325;30,1564
45765000;21/06/2016;324,5;30,0064
45765000;22/06/2016;324;29,8569
45765000;23/06/2016;324;29,8569
45765000;24/06/2016;324;29,8569
45765000;25/06/2016;324;29,8569
45765000;26/06/2016;324;29,8569
45765000;27/06/2016;324;29,8569
45765000;28/06/2016;324;29,8569
45765000;29/06/2016;324;29,8569
45765000;30/06/2016;324;29,8569
45765000;01/07/2016;324;29,8569
45765000;02/07/2016;324;29,8569
45765000;03/07/2016;324;29,8569
45765000;04/07/2016;324;29,8569
45765000;05/07/2016;324;29,8569
45765000;06/07/2016;323;29,5593
45765000;07/07/2016;323;29,5593
45765000;08/07/2016;323;29,5593
45765000;09/07/2016;323;29,5593
45765000;10/07/2016;323;29,5593
45765000;11/07/2016;323;29,5593
45765000;12/07/2016;323;29,5593
45765000;13/07/2016;323;29,5593
45765000;14/07/2016;323;29,5593
45765000;15/07/2016;323;29,5593
45765000;16/07/2016;323;29,5593
45765000;17/07/2016;322;29,2635
45765000;18/07/2016;322;29,2635
45765000;19/07/2016;322;29,2635
45765000;20/07/2016;322;29,2635
45765000;21/07/2016;322;29,2635
45765000;22/07/2016;322;29,2635
45765000;23/07/2016;322;29,2635
45765000;24/07/2016;322;29,2635
45765000;25/07/2016;322;29,2635
45765000;26/07/2016;322;29,2635
45765000;27/07/2016;322;29,2635
45765000;28/07/2016;322;29,2635
45765000;29/07/2016;322;29,2635
45765000;30/07/2016;322;29,2635
45765000;31/07/2016;322;29,2635
45765000;01/08/2016;322;29,2635
45765000;02/08/2016;322;29,2635
45765000;03/08/2016;322;29,2635
45765000;04/08/2016;322;29,2635
45765000;05/08/2016;322;29,2635
45765000;06/08/2016;322;29,2635
45765000;07/08/2016;322;29,2635
45765000;08/08/2016;322;29,2635
45765000;09/08/2016;322;29,2635
45765000;10/08/2016;322;29,2635
45765000;11/08/2016;322;29,2635
45765000;12/08/2016;322;29,2635
45765000;13/08/2016;320;28,6775
45765000;14/08/2016;320;28,6775
45765000;15/08/2016;320,5;28,8233
45765000;16/08/2016;321;28,9696
45765000;17/08/2016;321;28,9696
45765000;18/08/2016;321;28,9696
45765000;19/08/2016;321;28,9696
45765000;20/08/2016;321;28,9696
45765000;21/08/2016;321;28,9696
45765000;22/08/2016;321;28,9696
45765000;23/08/2016;320;28,6775
45765000;24/08/2016;320;28,6775
45765000;25/08/2016;320;28,6775
45765000;26/08/2016;320;28,6775
45765000;27/08/2016;320;28,6775
45765000;28/08/2016;320;28,6775
45765000;29/08/2016;320;28,6775
45765000;30/08/2016;321;28,9696
45765000;31/08/2016;321;28,9696
45765000;01/09/2016;320;28,6775
45765000;02/09/2016;320;28,6775
45765000;03/09/2016;320;28,6775
45765000;04/09/2016;320;28,6775
45765000;05/09/2016;320;28,6775
45765000;06/09/2016;320;28,6775
45765000;07/09/2016;320;28,6775
45765000;08/09/2016;320;28,6775
45765000;09/09/2016;320;28,6775
45765000;10/09/2016;320;28,6775
45765000;11/09/2016;320;28,6775
45765000;12/09/2016;320;28,6775
45765000;13/09/2016;320;28,6775
45765000;14/09/2016;320;28,6775
45765000;15/09/2016;320;28,6775
45765000;16/09/2016;320;28,6775
45765000;17/09/2016;320;28,6775
45765000;18/09/2016;320;28,6775
45765000;19/09/2016;320;28,6775
45765000;20/09/2016;320;28,6775
45765000;21/09/2016;320;28,6775
45765000;22/09/2016;320;28,6775
45765000;23/09/2016;320;28,6775
45765000;24/09/2016;320;28,6775
45765000;25/09/2016;320;28,6775
45765000;26/09/2016;320;28,6775
45765000;27/09/2016;320;28,6775
45765000;28/09/2016;320;28,6775
45765000;29/09/2016;320;28,6775
45765000;30/09/2016;320;28,6775
45765000;01/10/2016;320;28,6775
45765000;02/10/2016;320;28,6775
45765000;03/10/2016;320;28,6775
45765000;04/10/2016;320;28,6775
45765000;05/10/2016;320;28,6775
45765000;06/10/2016;320;28,6775
45765000;07/10/2016;320;28,6775
45765000;08/10/2016;320;28,6775
45765000;09/10/2016;320;28,6775
45765000;10/10/2016;320;28,6775
45765000;11/10/2016;320;28,6775
45765000;12/10/2016;320;28,6775
45765000;13/10/2016;320;28,6775
45765000;14/10/2016;320;28,6775
45765000;15/10/2016;320;28,6775
45765000;16/10/2016;320;28,6775
45765000;17/10/2016;320;28,6775
45765000;18/10/2016;320;28,6775
45765000;19/10/2016;320;28,6775
45765000;20/10/2016;320;28,6775
45765000;21/10/2016;320;28,6775
45765000;22/10/2016;320;28,6775
45765000;23/10/2016;320;28,6775
45765000;24/10/2016;320;28,6775
45765000;25/10/2016;320;28,6775
45765000;26/10/2016;320;28,6775
45765000;27/10/2016;320;28,6775
45765000;28/10/2016;320;28,6775
45765000;29/10/2016;320;28,6775
45765000;30/10/2016;320;28,6775
45765000;31/10/2016;320;28,6775
45765000;01/11/2016;;
45765000;02/11/2016;;
45765000;03/11/2016;;
45765000;04/11/2016;;
45765000;05/11/2016;;
45765000;06/11/2016;;
45765000;07/11/2016;;
45765000;08/11/2016;;
45765000;09/11/2016;;
45765000;10/11/2016;;
45765000;11/11/2016;;
45765000;12/11/2016;;
45765000;13/11/2016;;
45765000;14/11/2016;;
45765000;15/11/2016;;
45765000;16/11/2016;;
45765000;17/11/2016;;
45765000;18/11/2016;;
45765000;19/11/2016;;
45765000;20/11/2016;;
45765000;21/11/2016;;
45765000;22/11/2016;;
45765000;23/11/2016;;
45765000;24/11/2016;;
45765000;25/11/2016;;
45765000;26/11/2016;;
45765000;27/11/2016;;
45765000;28/11/2016;;
45765000;29/11/2016;;
45765000;30/11/2016;;
45765000;01/12/2016;;
45765000;02/12/2016;;
45765000;03/12/2016;;
45765000;04/12/2016;;
45765000;05/12/2016;;
45765000;06/12/2016;;
45765000;07/12/2016;;
45765000;08/12/2016;;
45765000;09/12/2016;;
45765000;10/12/2016;;
45765000;11/12/2016;;
45765000;12/12/2016;;
45765000;13/12/2016;;
45765000;14/12/2016;;
45765000;15/12/2016;;
45765000;16/12/2016;;
45765000;17/12/2016;;
45765000;18/12/2016;;
45765000;19/12/2016;;
