Codigo;Data;Cota;Vazao
46439000;01/07/2014;;
46439000;02/07/2014;;
46439000;03/07/2014;;
46439000;04/07/2014;;
46439000;05/07/2014;;
46439000;06/07/2014;;
46439000;07/07/2014;;
46439000;08/07/2014;;
46439000;09/07/2014;;
46439000;10/07/2014;;
46439000;11/07/2014;;
46439000;12/07/2014;;
46439000;13/07/2014;;
46439000;14/07/2014;;
46439000;15/07/2014;;
46439000;16/07/2014;;
46439000;17/07/2014;;
46439000;18/07/2014;139;0,0841
46439000;19/07/2014;138;0,0753
46439000;20/07/2014;137;0,0672
46439000;21/07/2014;137;0,0672
46439000;22/07/2014;137;0,0672
46439000;23/07/2014;137;0,0672
46439000;24/07/2014;137;0,0672
46439000;25/07/2014;137;0,0672
46439000;26/07/2014;137;0,0672
46439000;27/07/2014;137;0,0672
46439000;28/07/2014;137;0,0672
46439000;29/07/2014;137;0,0672
46439000;30/07/2014;136;0,0596
46439000;31/07/2014;136;0,0596
46439000;01/08/2014;137;0,0672
46439000;02/08/2014;136;0,0596
46439000;03/08/2014;135;0,0527
46439000;04/08/2014;135;0,0527
46439000;05/08/2014;135;0,0527
46439000;06/08/2014;135;0,0527
46439000;07/08/2014;134;0,0463
46439000;08/08/2014;134;0,0463
46439000;09/08/2014;134;0,0463
46439000;10/08/2014;134;0,0463
46439000;11/08/2014;133;0,0404
46439000;12/08/2014;133;0,0404
46439000;13/08/2014;132;0,035
46439000;14/08/2014;131;0,0302
46439000;15/08/2014;131;0,0302
46439000;16/08/2014;131;0,0302
46439000;17/08/2014;131;0,0302
46439000;18/08/2014;129;0,0218
46439000;19/08/2014;129;0,0218
46439000;20/08/2014;129;0,0218
46439000;21/08/2014;128;0,0183
46439000;22/08/2014;126;0,0124
46439000;23/08/2014;126;0,0124
46439000;24/08/2014;126;0,0124
46439000;25/08/2014;125;0,01
46439000;26/08/2014;125;0,01
46439000;27/08/2014;123;0,0061
46439000;28/08/2014;121;0,0034
46439000;29/08/2014;121;0,0034
46439000;30/08/2014;119;0,0016
46439000;31/08/2014;117;0,0006
46439000;01/09/2014;117;0,0006
46439000;02/09/2014;117;0,0006
46439000;03/09/2014;117;0,0006
46439000;04/09/2014;117;0,0006
46439000;05/09/2014;117;0,0006
46439000;06/09/2014;117;0,0006
46439000;07/09/2014;117;0,0006
46439000;08/09/2014;117;0,0006
46439000;09/09/2014;117;0,0006
46439000;10/09/2014;117;0,0006
46439000;11/09/2014;116;0,0003
46439000;12/09/2014;116;0,0003
46439000;13/09/2014;116;0,0003
46439000;14/09/2014;116;0,0003
46439000;15/09/2014;116;0,0003
46439000;16/09/2014;116;0,0003
46439000;17/09/2014;116;0,0003
46439000;18/09/2014;116;0,0003
46439000;19/09/2014;116;0,0003
46439000;20/09/2014;116;0,0003
